,cell_num,file_name,mh score,kg score
279,1,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell1.jpg,2,3
280,2,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell2.jpg,3,4
281,3,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell3.jpg,1,2
282,4,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell4.jpg,2,2
283,5,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell5.jpg,2,2
284,6,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell6.jpg,3,3
285,7,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell7.jpg,3,3
286,8,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell8.jpg,3,4
287,1,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell1.jpg,3,3
288,2,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell2.jpg,3,3
289,3,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell3.jpg,3,4
290,4,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell4.jpg,2,3
291,5,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell5.jpg,2,3
292,6,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell6.jpg,3,4
293,7,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell7.jpg,2,3
294,8,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell8.jpg,2,3
295,9,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell9.jpg,2,2
296,10,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell10.jpg,2,3
297,11,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell11.jpg,2,3
298,12,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell12.jpg,2,2
299,13,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell13.jpg,3,3
300,14,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell14.jpg,3,5
301,15,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell15.jpg,2,3
302,16,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell16.jpg,2,3
303,17,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell17.jpg,2,3
304,18,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell18.jpg,3,3
305,19,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell19.jpg,3,4
306,20,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell20.jpg,3,2
307,21,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell21.jpg,2,2
308,22,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell22.jpg,4,4
309,1,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell1.jpg,1,2
310,2,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell2.jpg,2,2
311,3,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell3.jpg,3,4
312,4,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell4.jpg,2,2
313,5,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell5.jpg,2,3
314,6,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell6.jpg,2,3
315,7,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell7.jpg,2,3
316,8,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell8.jpg,1,2
317,9,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell9.jpg,2,2
318,10,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell10.jpg,0,0
319,11,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell11.jpg,1,2
320,12,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell12.jpg,2,3
321,13,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell13.jpg,0,0
322,14,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell14.jpg,1,2
323,1,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell1.jpg,2,2
324,2,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell2.jpg,3,3
325,3,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell3.jpg,2,2
326,4,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell4.jpg,2,3
327,5,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell5.jpg,2,3
328,6,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell6.jpg,2,2
329,7,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell7.jpg,2,3
330,8,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell8.jpg,3,3
331,9,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell9.jpg,2,3
332,10,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell10.jpg,3,3
333,11,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell11.jpg,3,3
334,12,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell12.jpg,3,4
335,13,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell13.jpg,3,3
336,1,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell1.jpg,3,3
337,2,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell2.jpg,2,3
338,3,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell3.jpg,1,1
339,4,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell4.jpg,1,2
340,5,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell5.jpg,1,2
341,6,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell6.jpg,2,3
342,7,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell7.jpg,3,3
343,8,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell8.jpg,0,1
344,9,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell9.jpg,1,2
345,10,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell10.jpg,1,2
346,11,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell11.jpg,3,3
347,1,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell1.jpg,4,4
348,2,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell2.jpg,0,1
349,3,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell3.jpg,3,3
350,4,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell4.jpg,0,1
351,5,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell5.jpg,2,3
352,6,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell6.jpg,3,3
353,7,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell7.jpg,4,4
354,8,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell8.jpg,4,4
355,1,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell1.jpg,3,3
356,2,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell2.jpg,3,2
357,3,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell3.jpg,3,3
358,4,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell4.jpg,0,0
359,5,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell5.jpg,3,3
360,6,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell6.jpg,2,2
361,7,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell7.jpg,1,1
362,8,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell8.jpg,3,3
363,1,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell1.jpg,1,2
364,2,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell2.jpg,2,2
365,3,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell3.jpg,3,3
366,4,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell4.jpg,0,0
367,5,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell5.jpg,3,3
368,6,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell6.jpg,2,2
369,7,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell7.jpg,0,0
370,8,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell8.jpg,2,2
371,9,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell9.jpg,2,3
372,10,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell10.jpg,2,2
373,11,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell11.jpg,3,2
374,12,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell12.jpg,3,4
375,13,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell13.jpg,3,2
376,14,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell14.jpg,1,2
377,1,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell1.jpg,3,3
378,2,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell2.jpg,3,3
379,3,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell3.jpg,3,3
380,4,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell4.jpg,2,3
381,5,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell5.jpg,3,3
382,6,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell6.jpg,3,2
383,7,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell7.jpg,2,2
384,8,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell8.jpg,3,4
385,9,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell9.jpg,2,2
386,10,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell10.jpg,3,3
387,11,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell11.jpg,2,2
388,12,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell12.jpg,3,3
389,13,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell13.jpg,2,2
390,14,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell14.jpg,1,2
391,15,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell15.jpg,3,4
392,16,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell16.jpg,2,2
393,17,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell17.jpg,2,3
394,18,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell18.jpg,2,2
395,1,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell1.jpg,2,2
396,2,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell2.jpg,2,2
397,3,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell3.jpg,2,2
398,4,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell4.jpg,4,4
399,5,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell5.jpg,3,2
400,6,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell6.jpg,4,4
401,7,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell7.jpg,2,3
402,8,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell8.jpg,2,2
403,9,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell9.jpg,2,3
404,10,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell10.jpg,1,2
405,1,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell1.jpg,0,0
406,2,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell2.jpg,2,1
407,3,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell3.jpg,3,3
408,4,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell4.jpg,2,2
409,5,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell5.jpg,2,2
410,6,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell6.jpg,3,3
411,7,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell7.jpg,3,3
412,8,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell8.jpg,0,0
413,1,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell1.jpg,1,2
414,2,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell2.jpg,3,3
415,3,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell3.jpg,3,3
416,4,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell4.jpg,1,1
417,5,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell5.jpg,0,0
418,6,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell6.jpg,2,2
419,7,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell7.jpg,2,3
420,8,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell8.jpg,3,3
421,9,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell9.jpg,2,2
422,10,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell10.jpg,3,3
423,11,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell11.jpg,3,3
424,12,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell12.jpg,2,2
425,13,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell13.jpg,3,3
426,14,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell14.jpg,2,2
427,15,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell15.jpg,2,3
428,16,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell16.jpg,1,2
429,17,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell17.jpg,2,2
430,18,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell18.jpg,1,2
431,1,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell1.jpg,3,3
432,2,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell2.jpg,3,3
433,3,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell3.jpg,3,2
434,4,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell4.jpg,1,2
435,5,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell5.jpg,4,3
436,6,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell6.jpg,1,2
437,7,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell7.jpg,4,3
438,8,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell8.jpg,4,4
439,9,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell9.jpg,1,2
440,10,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell10.jpg,1,2
441,11,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell11.jpg,3,3
442,12,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell12.jpg,2,3
443,13,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell13.jpg,2,2
444,14,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell14.jpg,1,1
445,15,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell15.jpg,3,3
446,16,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell16.jpg,1,1
447,1,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell1.jpg,2,2
448,2,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell2.jpg,2,2
449,3,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell3.jpg,2,3
450,4,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell4.jpg,2,2
451,5,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell5.jpg,2,2
452,6,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell6.jpg,2,3
453,7,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell7.jpg,2,2
454,8,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell8.jpg,2,2
455,9,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell9.jpg,2,3
456,10,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell10.jpg,3,3
457,11,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell11.jpg,2,2
458,12,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell12.jpg,3,3
459,13,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell13.jpg,2,2
460,14,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell14.jpg,3,3
461,15,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell15.jpg,1,2
462,16,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell16.jpg,3,3
463,17,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell17.jpg,3,3
464,1,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell1.jpg,2,3
465,2,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell2.jpg,2,2
466,3,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell3.jpg,3,2
467,4,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell4.jpg,3,3
468,5,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell5.jpg,1,2
469,6,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell6.jpg,3,3
470,7,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell7.jpg,2,2
471,8,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell8.jpg,2,2
472,9,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell9.jpg,2,3
473,10,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell10.jpg,2,2
474,11,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell11.jpg,2,3
475,12,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell12.jpg,2,3
476,13,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell13.jpg,2,2
477,1,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell1.jpg,2,2
478,2,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell2.jpg,3,3
479,3,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell3.jpg,3,4
480,4,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell4.jpg,2,2
481,5,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell5.jpg,4,3
482,6,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell6.jpg,1,1
483,1,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell1.jpg,3,3
484,2,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell2.jpg,3,3
485,3,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell3.jpg,3,2
486,4,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell4.jpg,3,3
487,5,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell5.jpg,3,3
488,6,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell6.jpg,3,3
489,7,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell7.jpg,3,3
490,1,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell1.jpg,3,3
491,2,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell2.jpg,2,2
492,3,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell3.jpg,3,3
493,4,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell4.jpg,3,3
494,5,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell5.jpg,2,2
495,6,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell6.jpg,3,4
496,7,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell7.jpg,0,0
497,8,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell8.jpg,2,2
498,9,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell9.jpg,4,4
499,10,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell10.jpg,1,2
500,11,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell11.jpg,3,3
501,12,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell12.jpg,3,3
502,1,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell1.jpg,2,2
503,2,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell2.jpg,3,3
504,3,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell3.jpg,3,3
505,4,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell4.jpg,1,2
506,5,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell5.jpg,2,2
507,6,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell6.jpg,0,1
508,7,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell7.jpg,3,3
509,8,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell8.jpg,3,3
510,9,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell9.jpg,2,2
511,10,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell10.jpg,0,0
512,1,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell1.jpg,2,2
513,2,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell2.jpg,3,3
514,3,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell3.jpg,3,2
515,4,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell4.jpg,3,3
516,5,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell5.jpg,3,3
517,6,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell6.jpg,3,3
518,7,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell7.jpg,3,3
519,8,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell8.jpg,1,1
520,9,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell9.jpg,2,2
521,10,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell10.jpg,3,3
522,11,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell11.jpg,3,3
523,1,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell1.jpg,3,3
524,2,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell2.jpg,3,2
525,3,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell3.jpg,3,3
526,4,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell4.jpg,2,2
527,5,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell5.jpg,2,2
528,6,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell6.jpg,3,4
529,7,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell7.jpg,2,3
530,8,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell8.jpg,2,3
531,9,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell9.jpg,3,4
532,10,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell10.jpg,3,3
533,11,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell11.jpg,3,3
534,12,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell12.jpg,3,3
535,13,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell13.jpg,1,2
536,14,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell14.jpg,3,3
537,15,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell15.jpg,1,1
538,16,5500000013_63X_20190807_S1_P12_B3_annotations_corrected.Actn2_cell16.jpg,3,2
539,1,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell1.jpg,3,2
540,2,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell2.jpg,3,3
541,3,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell3.jpg,0,0
542,4,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell4.jpg,3,3
543,5,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell5.jpg,4,4
544,6,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell6.jpg,3,3
545,7,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell7.jpg,2,2
546,8,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell8.jpg,3,3
547,9,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell9.jpg,3,3
548,10,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell10.jpg,3,3
549,11,5500000013_63X_20190807_S1_P12_B4_annotations_corrected.Actn2_cell11.jpg,3,3
550,1,5500000013_63X_20190807_S1_P12_B5_annotations_corrected.Actn2_cell1.jpg,2,2
