,FOVId,cell_num,file_name,mh score,kg score
271,,1,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell1.jpg,2,3
272,,2,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell2.jpg,2,3
273,,3,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell3.jpg,2,3
274,,4,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell4.jpg,2,2
275,,5,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell5.jpg,3,3
276,,6,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell6.jpg,2,2
277,,7,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell7.jpg,3,3
278,,8,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell8.jpg,3,3
279,,9,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell9.jpg,3,3
280,,10,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell10.jpg,3,3
281,,11,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell11.jpg,3,3
282,,12,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell12.jpg,3,2
283,,13,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell13.jpg,0,0
284,,14,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell14.jpg,3,3
285,,15,5500000013_63X_20190807_S1_P6_B5_annotations_corrected.Actn2_cell15.jpg,3,4
286,,1,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell1.jpg,2,2
287,,2,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell2.jpg,3,3
288,,3,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell3.jpg,3,2
289,,4,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell4.jpg,2,3
290,,5,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell5.jpg,3,3
291,,6,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell6.jpg,1,2
292,,7,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell7.jpg,2,3
293,,8,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell8.jpg,3,3
294,,9,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell9.jpg,3,3
295,,10,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell10.jpg,1,2
296,,11,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell11.jpg,0,0
297,,12,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell12.jpg,0,0
298,,13,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell13.jpg,3,3
299,,14,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell14.jpg,3,2
300,,15,5500000013_63X_20190807_S1_P7_B2_annotations_corrected.Actn2_cell15.jpg,2,2
301,,1,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell1.jpg,2,3
302,,2,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell2.jpg,3,4
303,,3,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell3.jpg,1,2
304,,4,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell4.jpg,2,2
305,,5,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell5.jpg,2,2
306,,6,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell6.jpg,3,3
307,,7,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell7.jpg,3,3
308,,8,5500000013_63X_20190807_S1_P7_B3_annotations_corrected.Actn2_cell8.jpg,3,4
309,,1,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell1.jpg,3,3
310,,2,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell2.jpg,3,3
311,,3,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell3.jpg,3,4
312,,4,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell4.jpg,2,3
313,,5,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell5.jpg,2,3
314,,6,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell6.jpg,3,4
315,,7,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell7.jpg,2,3
316,,8,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell8.jpg,2,3
317,,9,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell9.jpg,2,2
318,,10,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell10.jpg,2,3
319,,11,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell11.jpg,2,3
320,,12,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell12.jpg,2,2
321,,13,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell13.jpg,3,3
322,,14,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell14.jpg,3,5
323,,15,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell15.jpg,2,3
324,,16,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell16.jpg,2,3
325,,17,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell17.jpg,2,3
326,,18,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell18.jpg,3,3
327,,19,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell19.jpg,3,4
328,,20,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell20.jpg,3,2
329,,21,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell21.jpg,2,2
330,,22,5500000013_63X_20190807_S1_P7_B4_annotations_corrected.Actn2_cell22.jpg,4,4
331,,1,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell1.jpg,1,2
332,,2,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell2.jpg,2,2
333,,3,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell3.jpg,3,4
334,,4,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell4.jpg,2,2
335,,5,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell5.jpg,2,3
336,,6,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell6.jpg,2,3
337,,7,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell7.jpg,2,3
338,,8,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell8.jpg,1,2
339,,9,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell9.jpg,2,2
340,,10,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell10.jpg,0,0
341,,11,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell11.jpg,1,2
342,,12,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell12.jpg,2,3
343,,13,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell13.jpg,0,0
344,,14,5500000013_63X_20190807_S1_P7_B5_annotations_corrected.Actn2_cell14.jpg,1,2
345,,1,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell1.jpg,2,2
346,,2,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell2.jpg,3,3
347,,3,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell3.jpg,2,2
348,,4,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell4.jpg,2,3
349,,5,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell5.jpg,2,3
350,,6,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell6.jpg,2,2
351,,7,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell7.jpg,2,3
352,,8,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell8.jpg,3,3
353,,9,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell9.jpg,2,3
354,,10,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell10.jpg,3,3
355,,11,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell11.jpg,3,3
356,,12,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell12.jpg,3,4
357,,13,5500000013_63X_20190807_S1_P8_B2_annotations_corrected.Actn2_cell13.jpg,3,3
358,,1,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell1.jpg,3,3
359,,2,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell2.jpg,2,3
360,,3,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell3.jpg,1,1
361,,4,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell4.jpg,1,2
362,,5,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell5.jpg,1,2
363,,6,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell6.jpg,2,3
364,,7,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell7.jpg,3,3
365,,8,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell8.jpg,0,1
366,,9,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell9.jpg,1,2
367,,10,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell10.jpg,1,2
368,,11,5500000013_63X_20190807_S1_P8_B3_annotations_corrected.Actn2_cell11.jpg,3,3
369,,1,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell1.jpg,4,4
370,,2,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell2.jpg,0,1
371,,3,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell3.jpg,3,3
372,,4,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell4.jpg,0,1
373,,5,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell5.jpg,2,3
374,,6,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell6.jpg,3,3
375,,7,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell7.jpg,4,4
376,,8,5500000013_63X_20190807_S1_P8_B4_annotations_corrected.Actn2_cell8.jpg,4,4
377,,1,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell1.jpg,3,3
378,,2,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell2.jpg,3,2
379,,3,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell3.jpg,3,3
380,,4,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell4.jpg,0,0
381,,5,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell5.jpg,3,3
382,,6,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell6.jpg,2,2
383,,7,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell7.jpg,1,1
384,,8,5500000013_63X_20190807_S1_P8_B5_annotations_corrected.Actn2_cell8.jpg,3,3
385,,1,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell1.jpg,1,2
386,,2,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell2.jpg,2,2
387,,3,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell3.jpg,3,3
388,,4,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell4.jpg,0,0
389,,5,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell5.jpg,3,3
390,,6,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell6.jpg,2,2
391,,7,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell7.jpg,0,0
392,,8,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell8.jpg,2,2
393,,9,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell9.jpg,2,3
394,,10,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell10.jpg,2,2
395,,11,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell11.jpg,3,2
396,,12,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell12.jpg,3,4
397,,13,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell13.jpg,3,2
398,,14,5500000013_63X_20190807_S1_P9_B2_annotations_corrected.Actn2_cell14.jpg,1,2
399,,1,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell1.jpg,3,3
400,,2,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell2.jpg,3,3
401,,3,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell3.jpg,3,3
402,,4,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell4.jpg,2,3
403,,5,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell5.jpg,3,3
404,,6,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell6.jpg,3,2
405,,7,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell7.jpg,2,2
406,,8,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell8.jpg,3,4
407,,9,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell9.jpg,2,2
408,,10,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell10.jpg,3,3
409,,11,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell11.jpg,2,2
410,,12,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell12.jpg,3,3
411,,13,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell13.jpg,2,2
412,,14,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell14.jpg,1,2
413,,15,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell15.jpg,3,4
414,,16,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell16.jpg,2,2
415,,17,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell17.jpg,2,3
416,,18,5500000013_63X_20190807_S1_P9_B3_annotations_corrected.Actn2_cell18.jpg,2,2
417,,1,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell1.jpg,2,2
418,,2,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell2.jpg,2,2
419,,3,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell3.jpg,2,2
420,,4,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell4.jpg,4,4
421,,5,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell5.jpg,3,2
422,,6,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell6.jpg,4,4
423,,7,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell7.jpg,2,3
424,,8,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell8.jpg,2,2
425,,9,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell9.jpg,2,3
426,,10,5500000013_63X_20190807_S1_P9_B4_annotations_corrected.Actn2_cell10.jpg,1,2
427,,1,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell1.jpg,0,0
428,,2,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell2.jpg,2,1
429,,3,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell3.jpg,3,3
430,,4,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell4.jpg,2,2
431,,5,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell5.jpg,2,2
432,,6,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell6.jpg,3,3
433,,7,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell7.jpg,3,3
434,,8,5500000013_63X_20190807_S1_P9_B5_annotations_corrected.Actn2_cell8.jpg,0,0
435,,1,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell1.jpg,1,2
436,,2,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell2.jpg,3,3
437,,3,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell3.jpg,3,3
438,,4,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell4.jpg,1,1
439,,5,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell5.jpg,0,0
440,,6,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell6.jpg,2,2
441,,7,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell7.jpg,2,3
442,,8,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell8.jpg,3,3
443,,9,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell9.jpg,2,2
444,,10,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell10.jpg,3,3
445,,11,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell11.jpg,3,3
446,,12,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell12.jpg,2,2
447,,13,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell13.jpg,3,3
448,,14,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell14.jpg,2,2
449,,15,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell15.jpg,2,3
450,,16,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell16.jpg,1,2
451,,17,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell17.jpg,2,2
452,,18,5500000013_63X_20190807_S1_P10_B2_annotations_corrected.Actn2_cell18.jpg,1,2
453,,1,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell1.jpg,3,3
454,,2,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell2.jpg,3,3
455,,3,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell3.jpg,3,2
456,,4,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell4.jpg,1,2
457,,5,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell5.jpg,4,3
458,,6,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell6.jpg,1,2
459,,7,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell7.jpg,4,3
460,,8,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell8.jpg,4,4
461,,9,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell9.jpg,1,2
462,,10,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell10.jpg,1,2
463,,11,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell11.jpg,3,3
464,,12,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell12.jpg,2,3
465,,13,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell13.jpg,2,2
466,,14,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell14.jpg,1,1
467,,15,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell15.jpg,3,3
468,,16,5500000013_63X_20190807_S1_P10_B3_annotations_corrected.Actn2_cell16.jpg,1,1
469,,1,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell1.jpg,2,2
470,,2,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell2.jpg,2,2
471,,3,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell3.jpg,2,3
472,,4,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell4.jpg,2,2
473,,5,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell5.jpg,2,2
474,,6,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell6.jpg,2,3
475,,7,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell7.jpg,2,2
476,,8,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell8.jpg,2,2
477,,9,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell9.jpg,2,3
478,,10,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell10.jpg,3,3
479,,11,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell11.jpg,2,2
480,,12,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell12.jpg,3,3
481,,13,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell13.jpg,2,2
482,,14,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell14.jpg,3,3
483,,15,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell15.jpg,1,2
484,,16,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell16.jpg,3,3
485,,17,5500000013_63X_20190807_S1_P10_B4_annotations_corrected.Actn2_cell17.jpg,3,3
486,,1,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell1.jpg,2,3
487,,2,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell2.jpg,2,2
488,,3,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell3.jpg,3,2
489,,4,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell4.jpg,3,3
490,,5,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell5.jpg,1,2
491,,6,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell6.jpg,3,3
492,,7,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell7.jpg,2,2
493,,8,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell8.jpg,2,2
494,,9,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell9.jpg,2,3
495,,10,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell10.jpg,2,2
496,,11,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell11.jpg,2,3
497,,12,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell12.jpg,2,3
498,,13,5500000013_63X_20190807_S1_P10_B5_annotations_corrected.Actn2_cell13.jpg,2,2
499,,1,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell1.jpg,2,2
500,,2,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell2.jpg,3,3
501,,3,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell3.jpg,3,4
502,,4,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell4.jpg,2,2
503,,5,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell5.jpg,4,3
504,,6,5500000013_63X_20190807_S1_P11_B2_annotations_corrected.Actn2_cell6.jpg,1,1
505,,1,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell1.jpg,3,3
506,,2,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell2.jpg,3,3
507,,3,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell3.jpg,3,2
508,,4,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell4.jpg,3,3
509,,5,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell5.jpg,3,3
510,,6,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell6.jpg,3,3
511,,7,5500000013_63X_20190807_S1_P11_B3_annotations_corrected.Actn2_cell7.jpg,3,3
512,,1,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell1.jpg,3,3
513,,2,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell2.jpg,2,2
514,,3,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell3.jpg,3,3
515,,4,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell4.jpg,3,3
516,,5,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell5.jpg,2,2
517,,6,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell6.jpg,3,4
518,,7,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell7.jpg,0,0
519,,8,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell8.jpg,2,2
520,,9,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell9.jpg,4,4
521,,10,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell10.jpg,1,2
522,,11,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell11.jpg,3,3
523,,12,5500000013_63X_20190807_S1_P11_B4_annotations_corrected.Actn2_cell12.jpg,3,3
524,,1,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell1.jpg,2,2
525,,2,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell2.jpg,3,3
526,,3,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell3.jpg,3,3
527,,4,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell4.jpg,1,2
528,,5,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell5.jpg,2,2
529,,6,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell6.jpg,0,1
530,,7,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell7.jpg,3,3
531,,8,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell8.jpg,3,3
532,,9,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell9.jpg,2,2
533,,10,5500000013_63X_20190807_S1_P11_B5_annotations_corrected.Actn2_cell10.jpg,0,0
534,,1,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell1.jpg,2,2
535,,2,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell2.jpg,3,3
536,,3,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell3.jpg,3,2
537,,4,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell4.jpg,3,3
538,,5,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell5.jpg,3,3
539,,6,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell6.jpg,3,3
540,,7,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell7.jpg,3,3
541,,8,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell8.jpg,1,1
542,,9,5500000013_63X_20190807_S1_P12_B2_annotations_corrected.Actn2_cell9.jpg,2,2
